city,name,price,rating,address,services,url
Bilbao,Mercure Bilbao Jardines De Albia,225,"9,0","San Vincente 6, Bilbao, Vizcaya, 48001","Desayuno bufé disponible | Aparcamiento sin asistencia disponible | Alquiler de coches en las instalaciones | Restaurante | Tratamientos de aromaterapia en el spa | Wifi gratis | 138 habitaciones | Cuenta con 7 pisos | Hora de inicio de la entrada: 14:00; hora de fin: cualquier hora del día | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 12:00 | El personal de recepción estará esperando a los huéspedes a su llegada al alojamiento. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | No se admiten mascotas | Conexión wifi gratis en las zonas comunes | Conexión wifi gratis en las habitaciones | El aparcamiento de las instalaciones está disponible exclusivamente previa solicitud | Aparcamiento sin asistencia cubierto en las instalaciones (20 EUR por día) | Aparcamiento limitado en las instalaciones | Punto de recarga de coches eléctricos en las instalaciones | Hay restricciones de altura en el aparcamiento de las instalaciones | Zonas para fumadores | Wifi gratis en todas las habitaciones | Wifi gratis disponible en algunas zonas comunes | Aparcamiento en las instalaciones con restricciones de altura | Aparcamiento en las instalaciones disponible previa solicitud | Aparcamiento cubierto en las instalaciones (20 EUR por día) | Aparcamiento sin asistencia limitado en las instalaciones | Desayuno tipo bufé con un coste adicional | Se sirve todos los días, de 07:00 a 11:00 | 18 EUR para adultos y 9 EUR para menores | Bar-cafetería | Un bar o lounge | Un restaurante | Una cafetería | Gimnasio disponible las 24 horas en las instalaciones | No se aceptan mascotas | Biblioteca | Televisión en zonas comunes | Cuna de viaje | Cuna en la habitación | Habitaciones insonorizadas | Servicios de lavandería | Caja fuerte en recepción | Consigna de equipaje | Periódicos gratis en el vestíbulo | Recepción abierta las 24 horas | Asistencia turística y para entradas y billetes | Atención multilingüe | Cambio de sábanas (previa solicitud) | Cambio de toallas (previa solicitud) | Servicio de celebración de bodas | Servicio de limpieza (diario) | Servicio de tintorería/lavandería | Servicios de conserjería | Centro de negocios | Sala de ordenadores | Salas de reuniones | Terraza | Aromaterapia | Envolturas corporales | Envolturas desintoxicantes | Exfoliaciones corporales | Hidroterapia | Manicuras/pedicuras | Masajes con piedras calientes | Masajes de los tejidos profundos | Masajes deportivos | Tratamientos faciales | Si tienes algún requisito de accesibilidad en particular, ponte en contacto con el alojamiento con la información que aparece en la confirmación que recibiste al reservar. | Accesible en silla de ruedas (puede tener limitaciones) | Ascensor | 1 edificio | 7 pisos | Agitadores de café biodegradables disponibles | Al menos un 80 % de la iluminación procede de LED | Al menos un 80 % de los alimentos es de producción local | Al menos un 80 % de los alimentos es orgánico | Construido en 2001 | Espacios para fumadores | Muestras de artistas locales | Pajitas biodegradables disponibles | Política integral contra el desperdicio de alimentos | Salón de banquetes | Se informa a los huéspedes sobre la cultura y los ecosistemas locales | Sin agitadores de café de plástico | Sin botellas de agua de plástico | Sin botellas de refresco de plástico | Sin pajitas de plástico | Tazas reutilizables | Trato compasivo de los animales en cautividad | Utensilios de cocina reutilizables | Ventanas con doble acristalamiento | Visitas guiadas y actividades de empresas locales | Casino | Spa o balneario",https://es.hoteles.com/ho205689/mercure-bilbao-jardines-de-albia-bilbao-espana/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,room Select Bilbao,145,"8,4","C/ Jardines 9, Casco Viejo, Bilbao, Vizcaya, 48005","Transporte por la zona disponible | Wifi gratis | Aire acondicionado | Limpieza de habitaciones diaria | Bañera | No se permite fumar | 32 habitaciones | Cuenta con 5 pisos | Hora de inicio de la entrada: 14:00; hora de fin: 23:30 | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 12:00 | Registro de salida sin contacto personal disponible | Este alojamiento no dispone de recepción. | El registro de entrada no se realiza en el alojamiento. Al llegar, dirígete a la siguiente dirección: [Calle Victor 6  - Hotel Letoh Letoh Bilbao]. | Los huéspedes pueden acceder a su alojamiento través de una entrada privada. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | Cunas no disponibles | No se admiten mascotas | Conexión a Internet wifi y por cable gratis en las zonas comunes | Conexión a Internet wifi y por cable gratis en las habitaciones | Aparcamiento fuera de las instalaciones a 300 m (18 EUR por día, se ofrecen descuentos) | Servicio de transporte por la zona* | Alojamiento para no fumadores | Wifi e Internet por cable gratis en todas las habitaciones | Wifi e Internet por cable gratis en algunas zonas comunes | Aparcamiento fuera de las instalaciones (18 EUR por día); descuentos disponibles | Traslado por la zona (de pago) | No se aceptan mascotas | Habitaciones insonorizadas | Caja fuerte en recepción | Consigna de equipaje | Asistencia turística y para entradas y billetes | Atención multilingüe | Servicio de limpieza (diario) | Servicios de conserjería | Si tienes algún requisito de accesibilidad en particular, ponte en contacto con el alojamiento con la información que aparece en la confirmación que recibiste al reservar. | Accesible en silla de ruedas (puede tener limitaciones) | Ascensor | Parqué en la habitación | 1 edificio | 5 pisos | Alojamiento libre de humo",https://es.hoteles.com/ho295641/hotel-bilbao-jardines-bilbao-espana/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,Arenal Suites Bilbao,120,"8,4","Calle Maria Muñoz nº6, Bilbao, Vizcaya, 48005","Aparcamiento en la calle disponible | Wifi gratis | Limpieza de habitaciones diaria | No se permite fumar | 25 habitaciones | Cuenta con 1 piso | Hora de inicio de la entrada: 15:00; hora de fin: 19:00 | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 11:00 | La recepción abre todos los días de 10:00 a 20:00. | El servicio de recepción está disponible en horario limitado. | Si tienes previsto llegar después de las 19:00, ponte en contacto con el alojamiento con antelación a través de los datos que figuran en la confirmación de reserva. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | Cunas no disponibles | No se admiten mascotas | Se aceptan animales de servicio | Conexión wifi gratis en las zonas comunes | Conexión wifi gratis en las habitaciones | No hay aparcamiento en las instalaciones | Alojamiento para no fumadores | Wifi gratis en todas las habitaciones | Wifi gratis disponible en algunas zonas comunes | Solo se aceptan animales de servicio, no mascotas | Habitaciones insonorizadas | Consigna de equipaje | Recepción abierta con horario limitado | Asistencia turística y para entradas y billetes | Servicio de limpieza (diario) | Servicios de conserjería | Parqué en la habitación | Sin ascensor | 1 edificio | 1 piso | Alojamiento libre de humo",https://es.hoteles.com/ho482498/la-estrella-ostatu-bilbao-espana/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,Bilbao City Center by abba Suites,180,"9,8","Calle Huertas de la Villa 15, Bilbao, Bilbao, 48007","Aparcamiento en garaje disponible | Se admiten perros | Cocina básica | Lavadora y secadora | Aire acondicionado | Wifi gratis | 35 apartamentos | Hora de inicio de la entrada: 16:00; hora de fin: cualquier hora del día | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 11:00 | La recepción abre de lunes a domingo (de 09:00 a 13:00) y de lunes a domingo (de 16:00 a 20:00). | Los huéspedes recibirán un correo electrónico 2 semanas antes de la llegada con las instrucciones necesarias para el registro de entrada y un código de acceso. El personal de recepción les estará esperando a su llegada al alojamiento. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | Se admiten mascotas (solo perros, 1 en total de hasta 20 kg cada uno)* | Se aceptan animales de servicio | Las mascotas deben estar supervisadas | Se ofrecen servicios como boles de comida y agua | Conexión wifi gratis en las zonas comunes | Conexión wifi gratis en las habitaciones | Aparcamiento sin asistencia en las instalaciones (24 EUR por día) | Garaje en las instalaciones | Alojamiento para no fumadores | Disponible en el apartamento: wifi gratis | Disponible en algunas zonas comunes: wifi gratis | Aparcamiento en las instalaciones (24 EUR por día) | Aparcamiento sin asistencia limitado en las instalaciones | Las opciones de aparcamiento de las instalaciones incluyen garaje | Solo se admiten perros | Una mascota en total (hasta 20 kilogramos por mascota) | Tarifa: 30 EUR por mascota por noche | No se aplican cargos por animales de servicio | Las mascotas deben estar siempre vigiladas | Boles de comida y agua | Cafetera y tetera | Frigorífico/congelador tamaño estándar | Hervidor eléctrico | Lavavajillas | Máquina de café expreso | Microondas | Placa de cocina | Vajilla y utensilios de cocina | Carta de almohadas | Colchón de espuma viscoelástica | Edredón de plumas | Juegos de cama hipoalergénicos | Se proporcionan sábanas | 1 baño privado | Bañera o ducha | Bañera profunda o cabezal de ducha tipo lluvia | Champú | Jabón | Papel higiénico | Productos de higiene personal gratis | Se proporcionan toallas | Secador de pelo | Televisión de plasma de 49 pulgadas con canales prémium | Detergente para lavadora | Lavadora/secadora | Espacio para trabajar con ordenador portátil | Calefacción | Si tienes algún requisito de accesibilidad en particular, ponte en contacto con el alojamiento con la información que aparece en la confirmación que recibiste al reservar. | Acceso en silla de ruedas (puede tener limitaciones) | Ascensor | Asiento de inodoro elevado | Barra de apoyo cerca del inodoro | Lavabo a baja altura | Alojamiento libre de humo | Adaptadores eléctricos | Asistencia turística y para entradas y billetes | Caja fuerte para portátiles | Consigna de equipaje | Cortinas oscuras | Guías | Mapas locales | Máquina expendedora | Periódico diario gratis | Plancha o tabla de planchar | Servicio de limpieza (previa solicitud) (de pago) | Teléfono | Cerca de una estación de metro | 35 unidades | Servicio de limpieza (previa solicitud) | Sistema de insonorización | Detector de monóxido de carbono (el propietario ha indicado que hay un detector de monóxido de carbono en el alojamiento) | Detector de humo (el propietario ha indicado que hay un detector de humo en el alojamiento) | Sistema de seguridad | Barreras de seguridad en las ventanas | Extintor",https://es.hoteles.com/ho1203677632/bilbao-city-center-by-abba-suites-bilbao-espana/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,Hotel Indautxu,216,"8,4","Plaza Bombero Etxaniz S/n, Bilbao, Vizcaya, 48010","Desayuno bufé disponible | Aparcamiento en garaje disponible | Alquiler de coches en las instalaciones | Masajes en la habitación disponibles | Wifi gratis | Aire acondicionado | 184 habitaciones | Cuenta con 6 pisos | Hora de inicio de la entrada: 15:00; hora de fin: 00:00 | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 12:00 | Registro de salida sin contacto personal disponible | El personal de recepción estará esperando a los huéspedes a su llegada al alojamiento. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | Se ofrece alojamiento gratuito a un menor de hasta 5 años, siempre que ocupe la misma habitación que sus padres o tutores, utilizando las camas existentes. | No se admiten mascotas | Se aceptan animales de servicio | Conexión wifi gratis en las habitaciones (velocidad: 25 Mbps o más) | Aparcamiento limitado en las instalaciones | Hay restricciones de altura en el aparcamiento de las instalaciones | Garaje en las instalaciones | Zonas para fumadores | Wifi gratis en todas las habitaciones | Velocidad de conexión wifi en la habitación: 25 Mbps o más | Aparcamiento en las instalaciones con restricciones de altura | Las opciones de aparcamiento de las instalaciones incluyen garaje | Desayuno tipo bufé con un coste adicional | Se sirve todos los días, de 07:00 a 10:30 | 18 EUR por persona | Solo se aceptan animales de servicio, no mascotas | Biblioteca | Estéreo | Televisión en zonas comunes | Tiendas | Habitaciones insonorizadas | Recepción abierta las 24 horas | Atención multilingüe | Portero o botones | Servicio de celebración de bodas | Servicio de limpieza (diario) | Masajes en la habitación | Moqueta fina en las zonas comunes | Sin ascensor | 6 pisos | Construido en 100 | Espacios para fumadores | Sala para eventos | Salón de banquetes",https://es.hoteles.com/ho124847/hotel-silken-indautxu-bilbao-bilbao-espana/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,Limehome Bilbao Zunzunegui,200,"8,8","Juan Antonio Zunzunegui Etorb. 10, Bilbao, Bizkaia, 48013","Wifi gratis | Aire acondicionado | Frigorífico | Microondas | No se permite fumar | 12 apartamentos | Hora de inicio de la entrada: 15:00; hora de fin: cualquier hora del día | Registro de entrada sin contacto personal disponible | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 11:00 | Registro de salida sin contacto personal disponible | Este alojamiento no dispone de recepción. | Los huéspedes recibirán un correo electrónico 24 horas antes de la llegada con las instrucciones necesarias para el registro de entrada y un código de acceso. Podrán acceder al alojamiento por una entrada privada. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | Cunas no disponibles | No se admiten mascotas | Conexión wifi gratis en las zonas comunes | Conexión wifi gratis en las habitaciones (velocidad: 25 Mbps o más) | No hay aparcamiento en las instalaciones | Alojamiento para no fumadores | Disponible en el apartamento: wifi gratis | Disponible en algunas zonas comunes: wifi gratis | No se aceptan mascotas | Hervidor eléctrico | Horno | Lavavajillas | Máquina de café expreso | Placa de cocina | Tostadora | Vajilla y utensilios de cocina | Se proporcionan sábanas | 1 baño privado | Champú | Ducha | Jabón | Papel higiénico | Se proporcionan toallas | Secador de pelo | Televisión de pantalla plana de 50 pulgadas con canales por cable | Espacio para trabajar con ordenador portátil | Calefacción | Si tienes algún requisito de accesibilidad en particular, ponte en contacto con el alojamiento con la información que aparece en la confirmación que recibiste al reservar. | Acceso en silla de ruedas (puede tener limitaciones) | Ascensor (puerta con 119 cm de ancho) | Alojamiento libre de humo | Cortinas oscuras | Servicio de limpieza semanal | 12 unidades | Artículos de higiene personal ecológicos | Baños con uso eficiente del agua | Dispensadores de gran tamaño de artículos de higiene personal | Energía 100 % renovable | Habitaciones con distinta decoración | Habitaciones con distinto mobiliario | Reciclaje | Sin agitadores de café de plástico | Sin botellas de agua de plástico | Sin botellas de refresco de plástico | Sin pajitas de plástico | Tazas reutilizables | Trato compasivo de los animales en cautividad | Utensilios de cocina reutilizables | Detector de monóxido de carbono (el propietario ha indicado que hay un detector de monóxido de carbono en el alojamiento) | Detector de humo (el propietario ha indicado que hay un detector de humo en el alojamiento) | Extintor",https://es.hoteles.com/ho4050714080/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,Apartamentos Líbere Bilbao Museo,208,"9,2","Alameda de Mazarredo, 57, Bilbao, Bizkaia, 48009","Se admiten mascotas (se aplica un cargo) | Wifi gratis | Bañera | No se permite fumar | 9 apartamentos | Hora de inicio de la entrada: 15:00; hora de fin: 00:00 | Registro de entrada sin contacto personal disponible | Entrada/salida exprés disponible | La entrada temprana está sujeta a disponibilidad | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 11:00 | Registro de salida sin contacto personal disponible | La salida tardía está sujeta a disponibilidad | Este alojamiento no dispone de recepción. | Los huéspedes pueden acceder a su alojamiento través de una entrada privada. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | Se admiten mascotas* | Se aceptan animales de servicio | Se ofrecen servicios como boles de comida y agua | Conexión wifi gratis en las habitaciones | Offsite parking within 1969 ft (EUR 15.6 per day) | Alojamiento para no fumadores | Disponible en el apartamento: wifi gratis | Aparcamiento fuera de las instalaciones (15,60 EUR por día) | Tarifa: 22 EUR por mascota por noche | No se aplican cargos por animales de servicio | Boles de comida y agua | Frigorífico pequeño | Hervidor eléctrico | Placa de cocina | Vajilla y utensilios de cocina | Se proporcionan sábanas | 1 baño privado | Bañera o ducha | Se proporcionan toallas | Secador de pelo | Zona de comedor independiente | Televisión de pantalla plana | Escritorio | Calefacción | Si tienes algún requisito de accesibilidad en particular, ponte en contacto con el alojamiento con la información que aparece en la confirmación que recibiste al reservar. | Acceso en silla de ruedas (puede tener limitaciones) | Ascensor (puerta con 110 cm de ancho) | Alojamiento libre de humo | Atención multilingüe | Caja fuerte | En el centro | 9 unidades | Habitaciones con distinta decoración | Sistema de insonorización | No se ha indicado si hay detector de monóxido de carbono (el propietario no ha indicado si hay un detector de monóxido de carbono en el alojamiento; te recomendamos traer un detector portátil) | Detector de humo (el propietario ha indicado que hay un detector de humo en el alojamiento) | Sistema de seguridad | Extintor",https://es.hoteles.com/ho2089274944/apartamentos-libere-bilbao-museo-bilbao-espana/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,LETOH LETOH Bilbao,170,"9,2","Calle Víctor 6, Bilbao, 28043","Desayuno disponible | Wifi gratis | Aire acondicionado | Limpieza de habitaciones diaria | Recepción 24 horas | No se permite fumar | 51 habitaciones | Hora de inicio de la entrada: 14:00; hora de fin: 00:00 | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 12:00 | El personal de recepción estará esperando a los huéspedes a su llegada al alojamiento. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | Cunas no disponibles | No se admiten mascotas | Conexión wifi gratis en las zonas comunes | Conexión wifi gratis en las habitaciones | No hay aparcamiento en las instalaciones | Alojamiento para no fumadores | Wifi gratis en todas las habitaciones | Wifi gratis disponible en algunas zonas comunes | Desayuno para llevar con un coste adicional | Se sirve todos los días, de 08:00 a 11:00 | 5 EUR por persona | No se aceptan mascotas | Habitaciones insonorizadas | Consigna de equipaje | Recepción abierta las 24 horas | Servicio de limpieza (diario) | Sin ascensor | Suelo de acabado liso en la habitación | Alojamiento libre de humo",https://es.hoteles.com/ho3395560288/letoh-letoh-bilbao/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,Latroupe La Granja,198,"9,0","Plaza Biribila 3, Bilbao, Bizkaia, 48001","Desayuno bufé disponible | Wifi gratis | Bar y lounge | Aire acondicionado | Recepción 24 horas | No se permite fumar | 52 habitaciones | Hora de inicio de la entrada: 15:30; hora de fin: cualquier hora del día | Edad mínima para efectuar el registro de entrada: 15 | Se puede efectuar el registro de salida hasta las 11:00 | El personal de recepción estará esperando a los huéspedes a su llegada al alojamiento. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 15 años. | No se admiten mascotas | Se aceptan animales de servicio | Conexión wifi gratis en las zonas comunes | Conexión wifi gratis en las habitaciones | No hay aparcamiento en las instalaciones | Alojamiento para no fumadores | Wifi gratis en todas las habitaciones | Wifi gratis disponible en algunas zonas comunes | Desayuno tipo bufé con un coste adicional | Se sirve todos los días, de 08:00 a 11:00 | 9 EUR para adultos y 9 EUR para menores | Bar-cafetería | Un bar o lounge | Solo se aceptan animales de servicio, no mascotas | Habitaciones insonorizadas | Servicios de lavandería | Caja fuerte en recepción | Consigna de equipaje | Recepción abierta las 24 horas | Taquillas | Servicio de limpieza (una vez por estancia) | Servicios de conserjería | Si tienes algún requisito de accesibilidad en particular, ponte en contacto con el alojamiento con la información que aparece en la confirmación que recibiste al reservar. | Accesible en silla de ruedas (puede tener limitaciones) | Acceso a la entrada bien iluminado | Ascensor | Baño público accesible en silla de ruedas | Centro de negocios accesible en silla de ruedas | Conserjería accesible en silla de ruedas | Entrada sin escaleras | Recepción accesible en silla de ruedas | Restaurante accesible en silla de ruedas | Salón accesible en silla de ruedas | Vía hasta el ascensor accesible en silla de ruedas | Alojamiento libre de humo | Utensilios de cocina reutilizables",https://es.hoteles.com/ho2216345504/latroupe-la-granja-bilbao-espana/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,Pensión Ama Bilbao,130,"9,2","Loteria Kalea 3, Bilbao, Bizkaia, 48005","Wifi gratis | Aire acondicionado | Limpieza de habitaciones diaria | Recepción 24 horas | No se permite fumar | 15 habitaciones | Hora de inicio de la entrada: 14:00; hora de fin: cualquier hora del día | Registro de entrada sin contacto personal disponible | Entrada/salida exprés disponible | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 11:00 | Registro de salida sin contacto personal disponible | Los huéspedes recibirán un correo electrónico 72 horas antes de la llegada con las instrucciones necesarias para el registro de entrada y un código de acceso. El personal de recepción les estará esperando a su llegada al alojamiento. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | No se admiten mascotas | Conexión wifi gratis en las zonas comunes | Conexión wifi gratis en las habitaciones | No hay aparcamiento en las instalaciones | Alojamiento para no fumadores | Wifi gratis en todas las habitaciones | Wifi gratis disponible en algunas zonas comunes | No se aceptan mascotas | Recepción abierta las 24 horas | Asistencia turística y para entradas y billetes | Servicio de limpieza (diario) | Si tienes algún requisito de accesibilidad en particular, ponte en contacto con el alojamiento con la información que aparece en la confirmación que recibiste al reservar. | Accesible en silla de ruedas (puede tener limitaciones) | Ascensor | Pomos de puerta tipo palanca | Vía hasta el ascensor accesible en silla de ruedas | Alojamiento libre de humo",https://es.hoteles.com/ho2092779360/pension-ama-bilbao-bilbao-espana/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,Sercotel Arenal Bilbao,219,"9,0","Calle Fueros, 2, Bilbao, Vizcaya, 48005","Desayuno bufé disponible | Transporte por la zona disponible | Se admiten mascotas (se aplica un cargo) | Wifi gratis en las zonas comunes | Aire acondicionado | Limpieza de habitaciones diaria | 36 habitaciones | Cuenta con 6 pisos | Hora de inicio de la entrada: 15:00; hora de fin: 00:00 | Salida exprés | La entrada tardía está sujeta a disponibilidad | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 12:00 | Registro de salida sin contacto personal disponible | La salida tardía está sujeta a disponibilidad | Los huéspedes deben ponerse en contacto con el alojamiento con antelación para recibir las instrucciones de entrada. El personal de recepción les estará esperando a su llegada al alojamiento. | Ponte en contacto con el alojamiento a través de los datos que figuran en la confirmación de reserva al menos 48 horas antes de la llegada para organizar el registro de entrada. | Si tienes dudas, ponte en contacto con el alojamiento a través los datos que aparecen en la confirmación de la reserva. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Durante el registro de entrada, el titular debe presentar la tarjeta de crédito utilizada para realizar la reserva. | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | Cunas no disponibles | Se admiten mascotas* | Se aceptan animales de servicio | Conexión wifi gratis en las zonas comunes | Aparcamiento fuera de las instalaciones a 152 m (19.50 EUR por día, se ofrecen descuentos) | Servicio de transporte por la zona* | No se sirven bebidas alcohólicas en las instalaciones | Acceso a Internet en todas las habitaciones | Wifi gratis disponible en algunas zonas comunes | Aparcamiento fuera de las instalaciones (19,50 EUR por día); descuentos disponibles | Traslado por la zona (de pago) | Desayuno tipo bufé con un coste adicional | Entre semana se sirve de 07:00 a 10:30, y los fines de semana de 08:00 a 11:00 | 11.50 EUR para adultos y 11.50 EUR para menores | Tarifa: 25 EUR por mascota por noche | No se aplican cargos por animales de servicio | Biblioteca | Habitaciones insonorizadas | Servicios de lavandería | Caja fuerte en recepción | Consigna de equipaje | Recepción abierta las 24 horas | Asistencia turística y para entradas y billetes | Servicio de limpieza (diario) | Servicio de tintorería/lavandería | Servicios de conserjería | En el paseo del río | Si tienes algún requisito de accesibilidad en particular, ponte en contacto con el alojamiento con la información que aparece en la confirmación que recibiste al reservar. | Accesible en silla de ruedas (puede tener limitaciones) | Ascensor | Recepción accesible en silla de ruedas | 1 edificio | 6 pisos | Espacios para fumadores | Excursiones en barco | Playa",https://es.hoteles.com/ho171675/sercotel-arenal-bilbao-bilbao-espana/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
